Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Total Students,Average GPA,Variance
RST,199,Finance Resource Mangement in,0,6,6,7,10,7,4,2,1,1,2,0,0,0,46,2.963913043478261,0.5763368620037808
RST,199,Illini Student Athlete Seminar,12,37,45,21,11,10,4,4,1,1,0,1,1,0,148,3.4579054054054055,0.36736041137124154
RST,199,Management in RST,49,70,45,34,20,19,3,5,2,3,1,0,5,0,256,3.4782031250000003,0.3640323771238327
RST,199,Outdoor Rec. & Environ. Phil.,0,18,3,0,5,2,0,0,0,0,0,0,0,0,28,3.691071428571429,0.22115242346938777
RST,199,Play Across the Lifespan,2,6,1,3,6,4,8,1,1,0,3,0,2,0,37,2.6932432432432436,0.7454727696286498
RST,199,Sales and Promotion in RST,0,10,0,4,0,0,4,4,0,0,0,0,0,0,22,3.210909090909091,0.6932991735537191
RST,199,Sport & Sustainability,0,16,5,4,12,6,1,1,0,0,1,0,2,0,48,3.1879166666666667,0.43253679832175923
RST,199,Sport Systems in the US & Euro,8,7,0,5,5,0,3,0,1,1,1,0,0,0,31,3.310967741935484,0.724234547346514
RST,199,Sport and Sustainability,1,47,13,8,15,1,2,6,2,0,4,0,8,0,107,3.159065420560748,0.6608088961775217
RST,199,Undergraduate Open Seminar,74,136,20,12,12,2,2,3,1,1,1,0,0,0,264,3.8233333333333333,0.20453964646464642
RST,200,Leadership in Leisure Services,18,252,0,83,158,0,7,30,0,0,1,0,7,2,556,3.431115107913669,0.3479044108755747
RST,200,Leadership in RST,1,445,0,0,228,0,0,72,0,0,12,0,10,4,768,3.4166666666666665,0.5285554108796297
RST,216,Leisure and Technology,5,53,22,12,7,4,4,0,0,2,0,0,0,0,109,3.636330275229358,0.3014287349549701
RST,217,Public Recreation,11,112,40,18,36,10,9,9,0,2,0,1,3,0,251,3.489003984063745,0.3924789027632585
RST,218,Entrepreneurship,35,55,35,9,23,6,5,14,6,2,8,2,3,2,203,3.276403940886699,0.7976601306663725
RST,230,Diversity in RST,34,104,42,42,122,30,18,56,5,3,5,3,8,2,472,3.104639830508474,0.5762589638850613
RST,230,Leisure Services and Diversity,47,198,124,110,197,96,69,90,29,12,17,13,12,7,1014,3.0370512820512823,0.6541770389108692
RST,242,Nature and American Culture,130,3278,6,44,781,2,19,258,0,11,93,0,228,20,4850,3.467377319587629,0.4817095651315623
RST,255,Ethical Issues in RST,0,260,0,0,224,1,0,61,0,0,13,0,23,4,582,3.178127147766323,0.5658610631298476
RST,255,Ethical Issues in Sport Mgmt.,107,591,121,80,392,46,20,106,5,1,21,2,28,7,1520,3.349940789473685,0.4862839489918583
RST,300,Leisure Programming,77,391,1,2,205,0,0,47,0,0,8,0,6,2,737,3.5269063772048845,0.4374745386412704
RST,316,Leisure and Human Development,171,233,130,141,188,80,52,52,21,16,15,7,25,2,1131,3.2196551724137934,0.5772014852219002
RST,320,Leisure Services Marketing,37,192,189,134,178,69,29,40,14,9,8,0,9,1,908,3.265418502202644,0.4316069592713841
RST,325,Leisure Services Marketing,9,18,18,9,10,5,0,1,0,0,0,0,0,0,70,3.5625714285714287,0.22072481632653063
RST,325,Marketing in RST,17,29,43,10,21,6,6,3,2,0,0,0,0,0,137,3.485036496350365,0.32150091107677553
RST,330,Leisure and Consumer Culture,47,685,142,98,230,70,28,53,16,3,12,1,17,1,1402,3.4714693295292434,0.43237966118510135
RST,335,Leisure and Consumer Culture,14,15,20,19,19,6,4,5,3,1,2,0,4,0,112,3.154910714285714,0.5097335057739614
RST,340,Facility Management in RST,143,135,74,46,35,19,7,7,1,5,2,1,3,0,478,3.6271757322175735,0.3286432549400198
RST,340,Leisure & Facility Management,28,94,69,48,99,21,20,22,7,5,7,0,6,0,426,3.2161502347417845,0.511333691057274
RST,341,Community Recreation Planning,8,54,9,10,21,4,4,4,3,0,0,0,3,0,120,3.4194999999999998,0.41225357708333343
RST,350,Tourism and Culture,3,3,7,2,6,2,1,2,1,0,0,0,0,0,27,3.247777777777778,0.449558024691358
RST,351,Cultural Aspects of Tourism,14,32,14,9,19,10,3,3,1,0,1,0,1,1,107,3.4085046728971964,0.41117436114487405
RST,354,Legal Aspects of Sport,9,102,91,87,171,103,53,94,28,17,15,0,5,3,775,2.9052258064516137,0.5717551620019469
RST,370,Research Methods & Analysis,129,218,191,102,121,85,38,21,29,4,13,2,9,2,962,3.344293139293139,0.5018522868201777
RST,393,Event Management,20,35,2,1,1,0,0,0,0,0,1,0,0,0,60,3.911166666666667,0.1698869722222222
RST,393,Sport and Development,3,10,6,12,12,6,2,1,1,0,1,0,0,0,54,3.2468518518518517,0.40795860768175585
RST,410,Administration of Leisure Serv,83,152,167,64,101,87,32,40,34,7,16,5,18,2,806,3.152977667493796,0.6399248467830666
RST,410,Strategic Thinking in RST,0,0,2,5,6,5,6,11,0,1,1,1,4,0,42,2.2457142857142856,0.47212614188532565
RST,420,HR Management in RST,32,66,48,28,48,25,16,14,7,4,2,3,4,1,297,3.2271043771043773,0.5836730610148311
RST,420,HRM in Leisure Organizations,13,95,50,58,76,35,32,32,7,4,11,2,4,0,419,3.0978520286396174,0.6179821433422179
RST,429,Contemporary Issues in Leisure,38,128,78,63,85,50,22,13,6,6,9,7,9,0,514,3.2247081712062258,0.5817165780558038
RST,429,Contemporary Issues in RST,9,108,41,41,119,21,11,31,9,4,6,5,9,0,414,3.104830917874396,0.594215852432252
RST,440,HR Management in RST,0,13,28,19,21,8,9,9,2,1,1,0,3,1,114,3.0441228070175437,0.4460904498955144
RST,457,Tourism Development,35,31,8,3,0,2,0,0,0,0,0,0,0,0,79,3.90746835443038,0.06429485659349464
RST,480,Orientation to Practicum,75,334,81,39,105,29,25,42,10,8,31,9,17,2,805,3.3070683229813658,0.7577897715074544
RST,501,Theories & Concepts of Leisure,10,22,6,6,2,0,0,0,2,0,0,0,0,0,48,3.73625,0.26803177083333335
RST,503,Adv Leisure Research Methods,33,21,20,6,6,0,1,0,0,0,0,0,0,0,87,3.7897701149425287,0.11281833795745806
RST,512,Human Resources in RST,2,10,1,8,2,0,0,0,0,0,0,0,0,0,23,3.6656521739130437,0.13604196597353493
RST,512,Managing RST Organizations,8,10,2,4,2,0,0,0,0,0,0,0,0,0,26,3.7946153846153843,0.11217869822485206
RST,516,Finance & Budgeting in RST,4,14,1,2,0,0,0,0,0,0,0,0,0,0,21,3.9204761904761902,0.04161405895691609
RST,518,Event Management,0,14,5,0,7,2,0,0,0,0,0,0,0,0,28,3.5960714285714284,0.23263813775510206
RST,520,Critical Issues Sport Mgt,1,7,8,2,3,0,0,0,0,0,0,0,0,0,21,3.6676190476190476,0.11661814058956917
RST,593,Special Problems,18,6,2,0,2,0,0,0,0,0,0,0,0,0,28,3.9050000000000002,0.07018214285714286
RST,594,Event and Facility Management,0,23,0,0,3,0,0,0,0,0,0,0,0,0,26,3.8846153846153846,0.10207100591715976
RST,594,Strategic Management,10,22,7,1,3,3,1,1,0,0,0,0,0,0,48,3.7158333333333338,0.25897430555555556
RUSS,115,Intro to Russian Culture,0,30,12,7,9,0,0,0,0,0,0,0,2,0,60,3.5725,0.1493035416666667
RUSS,202,Second-Year Russian II,6,6,3,1,3,2,1,1,0,0,0,0,0,0,23,3.5221739130434786,0.3848257088846881
RUSS,220,Golden Age of Russian Lit,2,18,8,7,15,4,3,2,0,2,0,0,9,3,70,2.885714285714286,0.5550455976676383
RUSS,225,Russian Lit and Revolution,1,14,3,8,4,3,3,2,0,1,0,0,5,0,44,2.9540909090909095,0.5671408668294512
SAME,133,Intro to the World of Islam,0,2,6,10,7,6,7,4,2,2,0,3,2,1,51,2.601176470588235,0.6928645362643329
SAME,152,The New Middle East,2,27,24,10,24,6,7,13,3,0,2,0,3,0,121,3.0968595041322313,0.5624643822030402
SBC,500,SBC Essentials,20,20,5,1,0,0,0,0,0,0,0,0,0,0,46,3.9495652173913043,0.019051984877126657
SBC,501,Strat Branding: Global Persp,22,26,4,5,6,2,1,2,0,0,0,0,0,0,68,3.720588235294118,0.26026435986159174
SBC,502,Essentials of Business Mgmt,25,12,5,1,1,0,1,0,0,0,1,0,0,0,46,3.8263043478260874,0.2694450378071834
SBC,504,Managing Projects & Teams,8,13,6,3,0,0,0,0,0,0,0,0,0,0,30,3.8669999999999995,0.048981000000000004
SBC,505,Consumer Insights II,21,3,3,0,0,2,0,0,0,0,0,0,0,0,29,3.874137931034483,0.11741736028537457
SBC,506,Measurement and Evaluation,13,8,4,2,0,2,0,0,0,0,0,0,0,0,29,3.8165517241379314,0.1343191438763377
SBC,511,Strat. Analytics & Data Visual,15,3,3,3,2,0,0,0,0,1,0,0,0,0,27,3.715925925925926,0.31938710562414263
SBC,512,Professional SBC Capstone Proj,0,14,11,4,0,0,0,0,0,0,0,0,0,0,29,3.7824137931034483,0.05588038049940547
SCAN,101,Beginning Scandinavian I,6,10,5,2,3,1,0,0,0,0,0,0,1,0,28,3.5957142857142856,0.16805444606413997
SCAN,215,"Madness, Myth, and Murder",1,29,25,18,26,8,5,5,1,1,0,1,8,2,128,3.096640625,0.43262648582458496
SCAN,225,Vikings & Volvos: Scan Culture,26,72,14,10,5,1,3,2,0,0,1,0,0,0,134,3.7786567164179106,0.23570267320115837
SCAN,225,Vikings to Volvos: Scandinavia,7,8,5,7,2,0,0,1,0,0,0,0,1,0,31,3.5374193548387094,0.21096960827095435
SCAN,240,Arctic Narratives,6,7,5,3,0,0,0,0,0,0,0,0,3,0,24,3.3474999999999997,0.2523242187500003
SCAN,251,Viking Mythology,34,285,152,107,149,86,48,47,10,12,11,6,16,4,963,3.240176531671859,0.5451677743377596
SCAN,252,Viking Sagas in Translation,1,58,50,36,41,9,5,9,1,0,5,0,7,1,222,3.25554054054054,0.42194718764600986
SCAN,490,Ingmar Bergman & Europ Cinema,2,2,8,6,16,6,2,4,0,0,0,0,0,0,46,3.0873913043478263,0.29227145557655954
SCAN,492,New Scandinavian Cinema,0,1,8,5,1,3,2,0,0,0,1,0,0,0,21,3.175238095238095,0.4626344671201814
SCR,115,South Slavic Cultures,28,40,11,5,8,3,3,1,0,0,0,1,0,0,100,3.7069,0.31613939
SE,100,Introduction to ISE,136,50,18,6,8,5,0,0,1,0,0,0,3,1,227,3.8284581497797356,0.10694222439902325
SE,101,Engineering Graphics & Design,2,28,30,26,22,13,8,9,8,2,2,0,4,0,154,3.0652597402597404,0.5571114968140309
SE,261,Business Side of Engineering,25,76,19,22,77,12,6,29,2,1,10,1,5,0,285,3.14859649122807,0.6519976816618339
SE,310,Dsgn of Structures & Mechanism,5,20,23,36,33,11,7,4,0,0,0,0,4,0,143,3.1955944055944054,0.26061000038642956
SE,311,Engineering Design Analysis,0,9,7,2,12,3,0,11,0,0,2,0,0,0,46,2.9643478260869567,0.6875724007561437
SE,312,Instrumentation and Test Lab,0,15,3,1,10,3,0,11,0,0,4,0,0,0,47,2.943617021276596,0.9283592575826166
SE,320,Control Systems,11,20,16,14,24,7,11,4,1,0,2,0,3,1,113,3.162212389380531,0.47083172846017424
SE,361,Emotional Intelligence Skills,0,2,11,6,3,1,1,0,0,0,0,0,2,0,26,3.167307692307692,0.20606290395994545
SE,400,Engineering Law,0,45,41,24,13,11,4,0,1,0,1,0,0,0,140,3.505357142857143,0.278763443877551
SE,402,Comp-Aided Product Realization,0,16,11,8,3,2,1,1,1,1,1,0,0,0,45,3.4151111111111114,0.5395405432098765
SE,410,Component Design,2,19,16,11,10,0,1,3,0,0,0,0,1,0,63,3.455238095238095,0.26721112910772776
SE,413,Engrg Design Optimization,1,9,2,1,2,1,3,3,1,0,3,0,0,0,26,2.9615384615384617,1.1227976331360947
SE,420,Digital Control Systems,10,12,8,7,5,1,1,1,0,0,0,0,1,0,46,3.5363043478260874,0.24293963692775536
SE,422,Robot Dynamics and Control,1,10,7,9,4,2,3,1,0,0,0,0,0,0,37,3.405135135135135,0.3138898466033601
SE,423,Mechatronics,2,25,4,3,5,0,0,0,0,0,0,0,0,0,39,3.7864102564102566,0.12828454963839578
SE,424,State Space Design for Control,2,8,6,4,9,10,3,4,1,0,0,0,0,0,47,3.0999999999999996,0.44390638297872337
SE,450,Decision Analysis I,10,25,21,22,16,9,3,4,2,1,2,0,1,0,116,3.3105172413793102,0.4683779703452377
SE,494,Senior Engineering Project I,1,15,7,3,4,0,0,0,0,0,0,0,0,0,30,3.7226666666666666,0.12671955555555556
SE,495,Senior Engineering Project II,15,72,25,11,1,0,0,0,0,0,0,0,0,0,124,3.8659677419354836,0.05187728928199792
SHS,120,"Child, Comm, & Lang Ability",9,8068,8,10,2951,8,4,781,2,1,216,1,191,38,12250,3.51328,0.47961005429759995
SHS,121,American Sign Language I,66,363,306,164,179,102,68,66,41,19,16,7,33,4,1430,3.2163286713286707,0.5650864416070751
SHS,150,Hearing Processes & Disorders,122,379,182,159,306,136,94,142,42,19,39,7,95,12,1722,2.975987224157956,0.6579248987662897
SHS,170,Intro Hum Comm Sys & Disorders,206,542,327,227,424,143,67,114,25,18,18,6,23,3,2140,3.3054345794392526,0.4832798352267328
SHS,171,Evolution of Human Comm,1,96,0,28,94,0,11,18,4,0,6,0,4,0,262,3.1967557251908394,0.5306982965658419
SHS,200,General Phonetics,9,199,92,75,210,80,35,56,17,6,14,9,10,1,812,3.094753694581281,0.5868094167951619
SHS,221,American Sign Language II,64,205,127,69,97,58,30,46,14,8,4,5,10,1,737,3.284925373134328,0.5587368708614727
SHS,222,Lang&Culture Deaf Communities,355,856,260,154,350,66,32,83,15,4,40,5,26,7,2246,3.4957791629563673,0.46218972199673575
SHS,240,Intro Sound & Hearing Science,99,125,136,113,142,77,71,52,31,21,15,12,14,2,908,3.0563546255506604,0.6833711271484844
SHS,270,Comm Disability in the Media,0,775,17,8,274,3,2,74,0,0,34,0,33,5,1220,3.447295081967213,0.5372715099666933
SHS,271,Communication and Aging,107,127,78,17,36,10,8,2,6,0,1,2,0,0,394,3.6765736040609136,0.31132658468396507
SHS,280,Communication Neuroscience,63,51,97,64,45,40,11,12,16,3,4,2,4,0,412,3.2829854368932043,0.5078360543621601
SHS,300,Anat & Physiol Spch Mechanism,93,140,146,115,171,117,83,40,45,12,27,3,16,1,1008,3.0453075396825398,0.6269497385741482
SHS,301,General Speech Science,46,169,143,106,119,74,51,43,15,11,7,2,3,1,789,3.225880861850444,0.5276075928979153
SHS,320,Development of Spoken Language,109,602,119,78,288,33,32,57,8,0,11,1,2,0,1340,3.5120671641791046,0.4129981659879208
SHS,321,American Sign Language III,33,170,95,95,100,74,46,31,21,12,7,11,14,1,709,3.1158815232722143,0.641167456571208
SHS,352,Hearing Health and Society,100,108,33,17,9,7,2,4,2,1,0,0,2,0,285,3.7640000000000002,0.2103966596491228
SHS,375,Comm Partners & Health,248,581,16,7,53,10,4,10,1,0,5,0,17,1,952,3.802226890756302,0.17453117689302616
SHS,380,Comm Competence and Disorders,10,62,41,43,49,16,6,3,2,0,3,1,0,0,236,3.3829237288135596,0.37663255350474
SHS,383,Neurodev Disorders in Context,10,35,50,25,6,5,5,1,0,0,0,0,0,0,137,3.5894160583941606,0.1924171772603761
SHS,383,Neuroplasticity& Communication,8,27,6,3,3,0,0,0,0,0,0,0,0,0,47,3.851276595744681,0.08426645540968765
SHS,385,Evidence-Based Practice in CSD,5,18,39,39,20,14,5,0,1,0,1,0,0,0,142,3.3570422535211266,0.25486026582027377
SHS,390,Current Issues in EBP,0,3,11,15,17,10,3,0,1,1,0,0,0,0,61,3.114918032786885,0.2583495834453104
SHS,390,Neurodev Disorders in Context,0,22,0,0,24,0,0,3,0,0,0,0,0,0,49,3.3877551020408165,0.35985006247396917
SHS,410,Stuttering: Theory & Practice,48,129,105,49,40,18,4,2,3,0,0,0,0,0,398,3.625402010050251,0.21322684843817072
SHS,411,Intro to Voice Disorders,28,170,53,52,67,16,3,10,6,0,3,0,2,1,410,3.520487804878049,0.3543834967571567
SHS,411,Normal and Disordered Voice,2,12,5,6,8,0,0,2,0,0,0,0,0,0,35,3.495142857142857,0.29477355102040814
SHS,427,Language and the Brain,11,20,26,20,30,41,16,21,17,8,4,8,9,1,231,2.654372294372294,0.7762088895606185
SHS,430,Devel & Disorders Phonol Artic,54,199,50,25,56,8,5,7,3,0,0,0,0,0,407,3.6824815724815725,0.2555700088741858
SHS,431,Lang Disorders Preschool Child,5,162,49,32,137,4,1,15,0,0,1,0,0,0,406,3.471428571428571,0.3008225897255454
SHS,450,Intro Audiol & Hear Disorders,97,153,139,113,141,100,79,68,46,28,24,17,27,1,1032,2.9514922480620154,0.7676087468003778
SHS,451,Aural Rehab Children to Adults,44,254,108,61,201,88,42,70,16,3,10,1,0,1,898,3.239075723830735,0.537117965312672
SHS,470,Neural Bases Spch Lang,41,62,53,34,18,9,8,1,3,0,1,0,0,1,230,3.584391304347826,0.2905402816635161
SHS,473,Augmentative & Alt Comm,96,283,40,24,70,8,2,5,0,1,0,0,0,0,529,3.761947069943289,0.19283458320975125
SHS,477,Beginning Practicum in SHS,9,27,10,4,1,0,0,0,0,0,0,0,0,0,51,3.8631372549019605,0.057437216455209536
SHS,511,Asst & Mgmt of Voice Disorders,4,28,16,13,6,0,0,0,0,0,0,0,0,0,67,3.701641791044776,0.11364058810425483
SHS,511,Head/Neck Ca & Neuro Voice Dis,0,10,9,4,3,0,0,0,0,0,0,0,0,0,26,3.667307692307692,0.11145813609467455
SHS,512,Orofacial Anomalies,0,60,0,0,48,0,0,3,0,0,0,0,0,0,111,3.5135135135135136,0.3038714390065741
SHS,513,Asst & Mgmt of Dysphagia,9,28,5,2,1,0,0,0,0,0,0,0,0,0,45,3.9113333333333333,0.04641155555555555
SHS,513,Normal & Disordered Swallowing,0,22,2,4,10,4,1,4,0,0,0,0,0,0,47,3.3972340425531917,0.44258596650067905
SHS,514,Motor Speech Disorders,6,96,22,3,7,2,0,0,0,0,0,0,0,0,136,3.8608088235294122,0.08562802227508651
SHS,532,Lang Disorders Schl-Age Child,22,123,20,9,10,2,0,0,0,0,0,0,0,0,186,3.8640322580645163,0.08772728928199791
SHS,533,Advanced Language Diagnostics,0,130,0,0,20,0,0,0,0,0,0,0,0,0,150,3.8666666666666667,0.11555555555555558
SHS,534,Aphasia and Related Disorders,1,91,56,15,14,3,0,0,0,0,0,0,0,0,180,3.7415555555555557,0.11175424691358027
SHS,570,Quant Reasoning Spch Hear Sci,0,67,1,4,99,2,0,26,0,0,2,0,0,0,201,3.1906965174129356,0.47160648003762273
SHS,571,Clinical Sociolinguistics,0,70,2,3,24,6,0,1,0,0,0,0,0,0,106,3.6542452830188674,0.2594904681381275
SHS,572,Counseling in Comm Disorders,0,18,2,1,0,0,0,0,0,0,0,0,0,0,21,3.9366666666666665,0.027736507936507938
SHS,576,School Intrnshp Spch-Lang Path,17,11,0,1,0,0,0,0,0,0,0,0,0,0,29,3.976896551724138,0.01494554102259215
SHS,577,Advanced Practicum in SHS,85,172,48,11,11,0,1,2,1,0,0,0,0,0,331,3.872477341389729,0.09667724646543935
SHS,577,Advanced Practicum in SLP,5,13,2,1,2,0,0,0,0,0,0,0,0,0,23,3.8552173913043477,0.09498147448015123
SHS,577,Orofacial Anomalies,8,10,5,0,4,0,0,0,0,0,0,0,0,0,27,3.7907407407407407,0.12452537722908093
SHS,579,Prof/Eth/Legal Issues AuD/SLP,0,78,36,38,21,3,0,0,0,0,0,0,0,0,176,3.6458522727272724,0.14324586454028923
SHS,593,Dementia & Assoc Comm Dis,0,28,0,0,0,0,0,1,0,0,0,0,0,0,29,3.9310344827586206,0.13317479191438764
SLAV,117,Russ & E Euro Science Fiction,0,77,14,24,21,1,0,0,0,0,0,0,0,1,137,3.6859124087591244,0.1573132186051468
SLAV,120,Russian & E Euro Folktales,2,34,13,22,25,3,0,1,0,0,1,0,0,1,101,3.475049504950495,0.26500321537104204
SLCL,200,Lang&Cultures of Mediterranean,2,29,9,5,8,0,2,0,1,1,1,0,1,0,59,3.4972881355932204,0.46133460675142063
SLCL,200,The Human Experience,19,17,9,2,2,0,0,0,0,0,0,0,0,0,49,3.8712244897959183,0.06255768429820907
SOC,100,Introduction to Sociology,667,3278,1922,1260,1218,690,346,364,155,67,111,43,143,44,10264,3.3659187451286043,0.48426726903779
SOC,101,Sociology of Gender,7,56,49,36,65,41,28,34,21,5,13,7,18,5,380,2.7600789473684215,0.7474896139706952
SOC,122,Africa in World Perspective,9,33,32,20,8,7,5,2,3,0,2,0,2,2,123,3.3934146341463407,0.4291743097169223
SOC,160,Global Ineq and Social Change,142,171,67,61,64,37,15,24,6,1,2,0,11,4,601,3.4743926788685524,0.39408444920309094
SOC,161,Introduction to Poverty,0,22,12,3,3,5,2,1,1,0,1,0,1,0,51,3.4060784313725487,0.488498929521828
SOC,162,Intro to Intl Health Policy,162,363,14,9,169,0,1,66,1,0,28,0,30,5,843,3.383570581257414,0.6109115731908614
SOC,163,Social Problems,21,46,11,8,11,3,0,7,3,2,2,1,2,1,117,3.421880341880342,0.6684329587734364
SOC,179,Social Organization,3,8,5,5,4,1,1,0,0,0,0,0,0,0,27,3.5555555555555554,0.22272098765432097
SOC,196,Introduction to Poverty,0,7,13,5,4,4,4,2,0,0,2,0,3,1,44,2.962727272727273,0.5958412283996993
SOC,196,Issues in Sociology,3,53,33,27,42,20,15,13,2,3,7,4,2,2,224,3.090982142857143,0.6889421549716426
SOC,196,The HIV/AIDS Pandemic,6,5,6,5,4,5,6,8,0,0,2,0,0,0,47,2.978723404255319,0.7117983703033046
SOC,199,Undergraduate Open Seminar,11,6,1,0,1,2,1,0,0,1,0,0,1,0,24,3.48625,0.5031676432291666
SOC,200,Intro to Sociological Theory,93,597,283,139,142,80,49,42,21,11,6,13,21,8,1497,3.4493386773547092,0.470391156818693
SOC,225,Race and Ethnicity,56,126,48,18,22,13,13,7,4,2,1,1,6,1,317,3.533470031545742,0.41234548953409617
SOC,226,Political Sociology,30,144,74,48,47,19,12,15,7,2,3,2,9,2,412,3.387864077669903,0.46466095463459767
SOC,261,Gender Transnatl Perspective,13,38,19,10,14,5,3,6,1,0,0,1,0,0,110,3.488272727272728,0.44983610743801655
SOC,270,Global Demography,3,4,3,5,7,1,0,6,0,0,4,1,0,0,34,2.823529411764706,1.0402993079584775
SOC,270,Population Issues,35,47,43,49,50,19,17,17,15,6,8,1,9,2,316,3.053860759493671,0.665138291227976
SOC,273,Social Persp on the Family,13,27,52,37,30,18,11,14,6,2,4,1,13,4,228,2.9960087719298247,0.5534990205403956
SOC,274,"Health, Illness and Society",2,12,7,2,1,4,0,2,1,1,0,0,1,0,33,3.303939393939394,0.587544616968584
SOC,274,Intro to Medical Sociology,3,30,12,6,7,0,2,4,0,1,0,0,2,0,67,3.4479104477611937,0.4105811127033578
SOC,275,Criminology,52,430,234,81,83,36,23,22,9,0,5,5,18,8,998,3.5296593186372744,0.3536496752171979
SOC,280,Intro to Social Statistics,30,72,66,40,31,25,23,24,12,13,11,5,23,3,375,2.92384,0.8262910465365333
SOC,310,Sociology of Deviance,42,202,147,58,99,57,20,41,21,0,19,1,34,5,741,3.1594601889338736,0.592212373508771
SOC,350,Technology and Society,20,414,58,17,122,15,9,34,5,0,18,0,7,3,719,3.514381084840055,0.5128105406347467
SOC,364,Impacts of Globalization,13,41,73,47,35,22,11,7,7,0,9,0,9,0,274,3.155036496350365,0.5088677080120854
SOC,367,Globalization Dynamics Debates,6,7,5,8,5,7,4,3,3,0,1,0,0,2,49,3.1022448979591837,0.6217970012494795
SOC,373,Social Inequality,0,32,9,5,6,2,1,0,0,1,2,0,2,0,60,3.4446666666666674,0.507417274074074
SOC,373,Social Stratification,21,131,45,38,46,34,13,12,11,3,5,1,7,1,367,3.2991553133514984,0.5588426639668419
SOC,374,Immigrants in the U.S.,0,16,12,8,2,4,2,4,4,0,2,0,6,0,60,2.8783333333333334,0.767833611111111
SOC,378,Law and Society,0,30,33,8,7,3,0,1,0,0,0,0,0,0,82,3.643414634146341,0.15932980368828076
SOC,378,Sociology of Law,0,23,6,5,9,0,0,2,0,0,0,0,0,0,45,3.5926666666666662,0.27625511111111106
SOC,380,Social Research Methods,50,286,128,78,90,51,31,14,10,5,13,1,12,4,769,3.4030169050715218,0.4793450092403165
SOC,396,Criminal Justice Systems,0,10,14,3,4,2,3,6,0,0,0,0,0,0,42,3.2785714285714285,0.4980122448979592
SOC,396,Sexuality and Society,16,11,5,9,6,7,1,0,4,0,1,2,1,0,63,3.243809523809524,0.7635235791671164
SOC,396,Special Topics in Sociology,36,54,73,19,20,14,6,12,2,0,4,2,5,1,247,3.3814574898785428,0.4993530426087662
SOC,426,"Race, Ed Pol, and Soc Science",11,6,5,2,0,0,0,0,0,0,0,0,0,0,24,3.8754166666666663,0.044574826388888884
SOC,447,Environmental Sociology,4,24,14,3,5,5,2,2,1,1,1,1,5,0,68,3.1624999999999996,0.6652594669117649
SOC,450,Senior Capstone Seminar,2,11,5,1,1,2,1,2,0,0,0,0,2,0,27,3.272222222222222,0.46682926383173295
SOC,470,Social Movements,3,10,8,9,7,9,10,8,11,2,0,0,6,0,83,2.6107228915662652,0.6819676208098469
SOC,477,Sociology of Law,0,12,4,3,1,1,0,0,0,0,0,0,0,0,21,3.7304761904761907,0.1440807256235828
SOC,480,Methods of Field Research,56,113,46,35,54,24,15,14,7,2,4,2,15,1,387,3.2818863049095603,0.5279412331320984
SOC,481,Survey Research,10,20,21,8,6,8,2,9,4,0,4,0,4,0,96,3.087604166666667,0.7424244895652489
SOC,485,Intermediate Social Statistics,7,53,22,16,18,11,11,5,9,2,7,4,1,2,166,3.1348795180722893,0.9043378192622429
SOC,488,Demographic Methods,1,5,3,4,0,1,2,10,0,0,1,0,0,0,27,2.839259259259259,0.8181994513031552
SOC,496,Advanced Special Topics,0,5,5,5,2,4,2,1,0,0,0,0,0,0,24,3.2641666666666667,0.3519826388888889
SOC,583,Qualitative Research Methods,18,27,10,7,3,0,0,0,0,0,0,0,1,0,66,3.772878787878788,0.08472937397389876
